material_id,formula,battery_family,india_feasibility_score,india_decision_label,target_is_stable,improved_pca_1,improved_pca_2,improved_pca_3,improved_pca_4,improved_pca_5,improved_pca_6,improved_pca_7,improved_pca_8
mp-672287,Li13Si4,Other lithium material,63,Caution,1,0.178082,0.567359,0.505701,0.444212,0.310959,0.782694,0.519284,0.18033
mp-755185,LiSbPHO5,Other lithium material,53,Caution,0,0.559409,0.32115,0.883335,0.634112,0.598552,0.602428,0.405656,0.20396
mp-3244247,LiSm4FeC8,Carbon-family,98,Recommend,1,0.435519,0.3455,0.424874,0.785112,0.323243,0.469598,0.063696,0.535901
mp-1199210,Li3MnP2(O3F2)2,LMO-family,88,Research Candidate,1,0.803803,0.780179,0.38574,0.433129,0.255748,0.261741,0.872421,0.586254
mp-867253,LiZn2Ir,Other lithium material,61,Caution,1,0.026502,0.356954,0.331444,0.643517,0.690113,0.313878,0.418334,0.327369
mp-759371,LiFe2(BO3)2,Other lithium material,54,Caution,0,0.574047,0.286748,0.951145,0.658818,0.616002,0.546362,0.286687,0.489361
mp-3251116,LiLaFeH6,Other lithium material,64,Caution,1,0.069211,0.344124,0.430159,0.626824,0.702442,0.241674,0.276095,0.653283
mp-774365,LiMn2F5,Other lithium material,52,Caution,0,0.435128,0.205475,0.690069,0.91499,0.316318,0.580422,0.994451,0.558205
mp-1205443,LiAlSiH2O5,Silicon-family,81,Research Candidate,0,0.635607,0.45052,0.520289,0.528912,0.490673,0.365621,0.126796,0.238365
mp-1225077,K11Li4Ta15O45,Other lithium material,51,Caution,0,0.448979,0.543649,0.69044,0.602682,0.656266,0.509796,0.317721,0.121022
mp-3245441,Li4ScUS6,Li-S or sulfide-family,78,Research Candidate,1,0.530263,0.717709,0.24252,0.873834,0.16123,0.474334,0.107185,0.420542
mp-38200,Li2PS3,Li-S or sulfide-family,69,Research Candidate,0,0.384281,0.349232,0.272977,0.765863,0.184896,0.525852,0.04594,0.31355
mp-754179,LiMn(PO4)2,LMO-family,82,Research Candidate,0,0.824974,0.664124,0.334723,0.757151,0.431436,0.141419,0.549242,0.117546
mp-3336934,NaLi2AsS4,Li-S or sulfide-family,68,Research Candidate,1,0.362228,0.345449,0.261618,0.706581,0.206721,0.481385,0.025607,0.344521
mp-774297,Li3MnV(PO4)3,LMO-family,84,Research Candidate,0,0.658778,0.279331,0.349402,0.592564,0.493024,0.131691,0.465246,0.036695
mp-782726,LiFeP2O7,LFP-family,94,Recommend,0,0.746465,0.176322,0.761642,0.616934,0.457584,0.409638,0.111866,0.578037
mp-697181,CsLi2(HO)3,Other lithium material,61,Caution,1,0.535879,0.993454,0.631165,0.333278,0.479597,0.5714,0.516832,0.253366
mp-1177172,Li4V5Cr4O18,Other lithium material,51,Caution,0,0.434583,0.531423,0.675897,0.606716,0.665462,0.504858,0.317246,0.107504
mp-3241310,Li2CoAs2Ru,Other lithium material,46,Caution,1,0.259403,0.412074,0.347285,0.757624,0.634175,0.881407,0.388468,0.214527
mp-774459,Li8Ti16CuS32,Li-S or sulfide-family,72,Research Candidate,0,0.515054,0.135014,0.481137,0.809265,0.119362,0.627057,0.140516,0.401702
mp-1236215,CsLiAcO3,Other lithium material,46,Caution,0,0.390277,0.499013,0.634365,0.595007,0.699344,0.471568,0.314885,0.089995
mp-3207183,Rb3Li2TaAs3,Other lithium material,51,Caution,1,0.218567,0.479199,0.522973,0.787107,0.478351,0.644694,0.362578,0.163752
mp-3281482,Li3Fe2RhO6,Other lithium material,64,Caution,1,0.578684,0.852625,0.697193,0.745999,0.6665,0.396665,0.257421,0.481255
mp-1290773,LiFe2(CO3)4,Carbon-family,88,Recommend,0,0.740217,0.163678,0.750949,0.639137,0.462058,0.416269,0.115411,0.553861
mp-1177498,Li3V2P4(HO8)2,Other lithium material,53,Caution,0,0.557942,0.309716,0.875849,0.656029,0.604426,0.605577,0.412091,0.18513
mp-774798,Li2Mn3SnO8,LMO-family,84,Research Candidate,0,0.679235,0.300445,0.370181,0.610918,0.464356,0.166524,0.47399,0.038467
mp-3253315,LiSmZnPt3,Other lithium material,61,Caution,1,0.160575,0.442759,0.472193,0.754209,0.522863,0.592854,0.356597,0.156801
mp-867903,LiLuAu2,Other lithium material,61,Caution,1,0.028226,0.357971,0.332945,0.642,0.690453,0.312181,0.419041,0.33051
mp-16792,Ba4LiTa3O12,Other lithium material,61,Caution,1,0.364314,0.504741,0.624769,0.520804,0.716604,0.424433,0.300576,0.139613
mp-1185354,LiGd2Os,Other lithium material,61,Caution,1,0.025589,0.356415,0.330649,0.644321,0.689933,0.314777,0.417959,0.325706
mp-1235664,LiHf8(N2O)4,Other lithium material,50,Caution,0,0.546819,0.304874,0.865369,0.669955,0.602598,0.615095,0.42136,0.171971
mp-756053,LiCoBO3,LCO-family,40,Avoid / Benchmark,0,0.879137,0.695209,0.152375,0.633836,0.743381,0.832336,0.260003,0.416768
mp-28603,NaLiSe,Other lithium material,61,Caution,1,0.192287,0.58424,0.524934,0.40209,0.310861,0.761641,0.505499,0.221131
mp-3250067,Li2DyThSi3,Other lithium material,63,Caution,1,0.217078,0.473008,0.51855,0.799243,0.480874,0.647581,0.36542,0.152389
mp-1100720,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0.974063,0.573548,0.046942,0.728277,0.688841,0.660283,0.603127,0.231934
mp-758385,LiPWO5,Other lithium material,55,Caution,0,0.558541,0.892634,0.627998,0.715135,0.644921,0.454064,0.383438,0.205242
mp-1223097,Li2HN,Other lithium material,55,Caution,0,0.218527,0.479952,0.521398,0.809555,0.469085,0.663799,0.373983,0.150334
mp-1100732,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0.973969,0.573492,0.04686,0.72836,0.688823,0.660376,0.603089,0.231763
mp-1235522,Ba3LiTi3O8,LTO-family,74,Research Candidate,0,0.73156,0.767376,0.430039,0.707463,0.49232,0.325515,0.218033,0.265894
mp-1190364,Li2SnS3,Li-S or sulfide-family,72,Research Candidate,0,0.488114,0.804448,0.225549,0.508443,0.003121,0.593752,0.251726,0.448978
mp-1639121,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.978104,0.578297,0.051794,0.724897,0.685291,0.661858,0.602324,0.237368
mp-757099,Li4MnNi3(PO4)4,LMO-family,82,Research Candidate,0,0.845149,0.685776,0.359716,0.722127,0.422631,0.132597,0.534337,0.154027
mp-758705,LiFe2(BO3)2,Other lithium material,54,Caution,0,0.572476,0.281383,0.947175,0.668477,0.618519,0.548148,0.289069,0.480159
mp-764896,Li7Fe8(BO3)8,Other lithium material,58,Caution,0,0.57347,0.28412,0.949301,0.663592,0.617345,0.547053,0.288011,0.485042
mp-770514,Li5MnO4,LMO-family,80,Research Candidate,0,0.693066,0.31885,0.386055,0.619101,0.442138,0.190776,0.481744,0.045802
mp-1035346,LiMg14BO16,Other lithium material,50,Caution,0,0.450531,0.566836,0.704946,0.551528,0.647498,0.496849,0.304698,0.16521
mp-774891,Li4Fe2Co3Ni3O16,LCO-family,42,Avoid / Benchmark,0,0.906059,0.643818,0.220226,0.682823,0.77293,0.773836,0.131739,0.675332
mp-1177982,Li2Fe(BO3)2,Other lithium material,54,Caution,0,0.400109,0.462247,0.700348,0.591862,0.728854,0.392012,0.18303,0.390259
mp-3257608,LiAs4Pd11,Other lithium material,51,Caution,1,0.327942,0.260272,0.713512,0.851109,0.405341,0.766132,0.47265,0.2314
mp-3246238,LiLaHgPd3,Other lithium material,51,Caution,1,0.159399,0.442065,0.471169,0.755245,0.522631,0.594012,0.356114,0.154658
mp-1175221,Li7Mn4CoO12,LCO-family,44,Avoid / Benchmark,0,0.967268,0.006753,0.299245,0.640497,0.638826,0.809815,0.631605,0.238738
mp-3252398,Li2AcLa2Al7,Other lithium material,61,Caution,1,0.154783,0.439534,0.467326,0.753445,0.525007,0.59173,0.355109,0.152891
mp-752914,Li(CoO2)2,LCO-family,41,Avoid / Benchmark,0,0.861019,0.67409,0.128689,0.675658,0.74848,0.848257,0.274856,0.374573
mp-6425,Li3In2(PO4)3,Other lithium material,63,Caution,1,0.359959,0.609781,0.639657,0.166302,0.539769,0.562722,0.440196,0.175608
mp-1101522,LiFeP2O7,LFP-family,93,Recommend,0,0.751165,0.742757,0.508082,0.700335,0.509468,0.256442,0.082781,0.573974
mp-3250061,NaLi2AcP2,Other lithium material,63,Caution,1,0.16117,0.450605,0.477149,0.736039,0.520478,0.587323,0.352409,0.172835
mp-2767265,Li(CoO2)4,LCO-family,41,Avoid / Benchmark,0,0.86021,0.673613,0.127985,0.67637,0.74832,0.849053,0.274524,0.3731
mp-1020010,Li2Ca3N6,Other lithium material,53,Caution,0,0.208469,0.474558,0.513137,0.801802,0.476414,0.654361,0.372373,0.150823
mp-771909,Li4Mn2P4H3O16,LMO-family,84,Research Candidate,0,0.828726,0.095612,0.593306,0.672136,0.384257,0.288012,0.571606,0.122272
mp-1222509,Li4WO6,Other lithium material,50,Caution,0,0.544651,0.875608,0.608888,0.753927,0.647564,0.470281,0.398259,0.168787
mp-1174643,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0.972612,0.572755,0.045736,0.7276,0.689651,0.659437,0.602828,0.231504
mp-1222443,Li4ZnCd3,Other lithium material,45,Caution,0,0.149138,0.442642,0.464318,0.759258,0.517845,0.602418,0.362389,0.150082
mp-3251414,LiLaCdP2,Other lithium material,53,Caution,1,0.166165,0.453878,0.481604,0.738376,0.516712,0.591475,0.352879,0.173911
mp-777348,Li2Mn3F8,Other lithium material,50,Caution,0,0.440449,0.771613,0.43665,1.0,0.368179,0.427787,0.965903,0.553263
mp-3212862,LiMg2(Ni10P3)2,Other lithium material,59,Caution,1,0.035224,0.35547,0.336955,0.640859,0.694596,0.306987,0.411427,0.329141
mp-776078,LiFe2F5,Other lithium material,50,Caution,0,0.238543,0.490513,0.656677,0.824672,0.467414,0.589516,0.430064,0.917442
mp-1175091,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.975383,0.574263,0.048032,0.729069,0.688006,0.661259,0.603373,0.232125
mp-26685,LiNi(PO3)4,Other lithium material,49,Caution,0,0.556539,0.881673,0.620488,0.737888,0.649052,0.459968,0.388777,0.184442
mp-3322803,Li15Pt4,Other lithium material,61,Caution,1,0.021139,0.360261,0.328711,0.648105,0.683555,0.323151,0.425878,0.326182
mp-760209,LiVCr(P2O7)2,Other lithium material,57,Caution,0,0.559407,0.313426,0.878794,0.649431,0.602902,0.603982,0.410751,0.191864
mp-30959,LiHS,Li-S or sulfide-family,72,Research Candidate,0,0.348654,0.354021,0.257865,0.682108,0.202896,0.476615,0.026113,0.362978
mp-861915,LiDy2Ir,Other lithium material,61,Caution,1,0.027312,0.357432,0.332149,0.642805,0.690273,0.313081,0.418666,0.328844
mp-569115,Li2ZnGe,Other lithium material,61,Caution,1,0.1219,0.531053,0.457893,0.39219,0.362347,0.715694,0.501884,0.184491
mp-1177735,Li3Fe2(P2O7)2,LFP-family,96,Recommend,0,0.744476,0.168601,0.75607,0.630894,0.461362,0.411948,0.115515,0.56506
mp-3248043,LiTbInAu,Other lithium material,61,Caution,1,0.042183,0.360415,0.343411,0.641427,0.690321,0.310315,0.412182,0.333468
mp-1018009,Li2MgSi,Other lithium material,57,Caution,0,0.031432,0.360453,0.335987,0.646336,0.685598,0.319216,0.418426,0.327643
mp-1100664,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0.975196,0.574152,0.047869,0.729234,0.687969,0.661444,0.603296,0.231784
mp-757973,LiP4WO12,Other lithium material,63,Caution,1,0.438075,0.550403,0.688912,0.567502,0.658213,0.494832,0.307988,0.143339
mp-3203403,Cs2LiTaO4,Other lithium material,61,Caution,1,0.453827,0.563304,0.704488,0.568933,0.645388,0.506393,0.307917,0.15172
mp-849659,Li5Mn4(P2O7)4,LMO-family,82,Research Candidate,0,0.81985,0.093958,0.585873,0.680613,0.381685,0.295219,0.580527,0.115864
mp-30759,LiMg2Tl,Other lithium material,53,Caution,0,0.0,0.445672,0.325543,0.27971,0.532569,0.43098,0.557537,0.358692
mp-1175411,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0.964741,0.002573,0.295477,0.646819,0.640609,0.811311,0.632571,0.231354
mp-776429,LiV4O5F7,Other lithium material,47,Caution,0,0.54003,0.326691,0.910896,0.723794,0.583053,0.627685,0.614426,0.595313
mp-768836,Li3Mn2P2(CO7)2,LMO-family,86,Research Candidate,0,0.827537,0.093245,0.591294,0.676289,0.385084,0.289272,0.572253,0.117726
mp-778817,Li4Mn3Nb3(TeO8)2,LMO-family,80,Research Candidate,0,0.838146,0.665972,0.34445,0.75568,0.432369,0.13806,0.542491,0.121008
mp-1222589,LiMgH14Cl3O7,Other lithium material,55,Caution,0,0.563011,0.340517,0.896571,0.599708,0.587712,0.599091,0.395206,0.234089
mp-1177448,Li4Cr(TeO4)3,Other lithium material,53,Caution,0,0.557988,0.87656,0.618155,0.755999,0.648027,0.469085,0.391913,0.169008
mp-1207274,LiGaIr,Other lithium material,61,Caution,1,0.12984,0.432339,0.448511,0.743026,0.532663,0.582736,0.359505,0.152553
mp-757992,Li3P2WO8,Other lithium material,53,Caution,0,0.563087,0.905731,0.638052,0.692631,0.638616,0.450165,0.378032,0.227339
mp-782720,LiTiV3O8,LTO-family,74,Research Candidate,0,0.721421,0.201773,0.681317,0.613974,0.441334,0.47476,0.243489,0.274309
mp-757127,LiSi3BiO8,Silicon-family,77,Research Candidate,0,0.727288,0.218561,0.69423,0.584876,0.433434,0.469404,0.236639,0.302972
mp-1111848,Cs2LiCeBr6,Other lithium material,61,Caution,1,0.042965,0.361816,0.344739,0.630727,0.694989,0.299272,0.413391,0.345785
mp-3248037,LiYb(HgPd2)2,Other lithium material,41,Caution,0,0.1715,0.448537,0.481091,0.76511,0.513515,0.60599,0.35797,0.153464
mp-3249854,LiSm2Si4Pd,Other lithium material,63,Caution,1,0.232663,0.481406,0.531388,0.80995,0.470254,0.66068,0.368114,0.153114
mp-1095425,LiEuSb,Other lithium material,61,Caution,1,0.185593,0.565384,0.510364,0.43578,0.319037,0.769031,0.512918,0.187644
mp-765352,Li3V3P8O29,Other lithium material,53,Caution,0,0.560709,0.881902,0.622737,0.744801,0.647319,0.463934,0.390822,0.181424
mp-531523,LiGa5O8,Other lithium material,55,Caution,0,0.429694,0.542655,0.678092,0.593874,0.65583,0.509845,0.320279,0.121286
mp-3258396,Li9Al3Pd4,Other lithium material,61,Caution,1,0.032863,0.360389,0.33669,0.647688,0.68589,0.318992,0.419463,0.327891
mp-3215948,LiMg2IO6,Other lithium material,61,Caution,1,0.434877,0.544325,0.683649,0.579967,0.659116,0.500477,0.309194,0.129405
mp-1211056,LiMoN2,Other lithium material,61,Caution,1,0.150932,0.4437,0.465879,0.757679,0.518199,0.600652,0.363126,0.15335
mp-1211187,Li5OsO6,Other lithium material,55,Caution,0,0.364611,0.491392,0.61492,0.585224,0.706857,0.463285,0.318985,0.088342
mp-3202069,LiY2BRh5,Other lithium material,61,Caution,1,0.191236,0.459162,0.497338,0.779002,0.499879,0.622965,0.361331,0.154005
mp-3251934,Li3Ac2LuGe3,Other lithium material,61,Caution,1,0.232344,0.481314,0.531166,0.810051,0.470129,0.660989,0.367917,0.15267
mp-774753,Li5GaO4,Other lithium material,53,Caution,0,0.427002,0.548903,0.680428,0.574291,0.654852,0.502987,0.315189,0.136064
mp-3251830,LiHoNi3Rh,Other lithium material,57,Caution,1,0.158104,0.441302,0.470042,0.756384,0.522376,0.595286,0.355583,0.1523
mp-3214803,Li12SbRuN8,Other lithium material,61,Caution,1,0.185858,0.456867,0.493255,0.774757,0.502803,0.619124,0.359884,0.153952
mp-3230964,Li3Y3InBi2,Other lithium material,61,Caution,1,0.142213,0.432849,0.457055,0.742039,0.535127,0.577939,0.353356,0.155443
mp-761572,Li2TiCoO4,LCO-family,43,Avoid / Benchmark,0,0.714882,0.303268,0.161798,0.514209,0.797327,0.849339,0.193052,0.304662
mp-3202473,LiHfAlIr,Other lithium material,61,Caution,1,0.042176,0.359285,0.342745,0.643532,0.691037,0.310382,0.412947,0.331847
mp-753864,Sr2Li2Nb4O13,Other lithium material,53,Caution,0,0.387609,0.506662,0.63762,0.565474,0.702032,0.455524,0.310218,0.115288
mp-3241213,KLi(SnPt)2,Other lithium material,61,Caution,1,0.156569,0.440523,0.468822,0.753828,0.524264,0.592247,0.355545,0.15393
mp-3203210,SrLi2(AgAs)2,Other lithium material,51,Caution,1,0.156047,0.440279,0.468426,0.752333,0.525257,0.590486,0.355627,0.155192
mp-504806,K2Li14Pb3O14,Other lithium material,51,Caution,1,0.399155,0.619292,0.664984,0.227845,0.512432,0.612334,0.45249,0.145855
mp-3291569,LiLuSiO4,Silicon-family,87,Research Candidate,1,0.615345,0.452874,0.50954,0.500799,0.495496,0.350519,0.128655,0.25731
mp-1307659,Li2Mn3GaO8,LMO-family,84,Research Candidate,0,0.826082,0.666361,0.336595,0.755059,0.429509,0.142515,0.548277,0.119703
mp-3239896,Li2CaCeSn2,Other lithium material,61,Caution,1,0.15683,0.440677,0.46905,0.753598,0.524315,0.59199,0.355652,0.154406
mp-1263751,LiFeSi3O8,Silicon-family,82,Research Candidate,0,0.757405,0.758546,0.520615,0.672264,0.502986,0.249648,0.077084,0.602636
mp-721236,Li10Sn(PS6)2,Li-S or sulfide-family,74,Research Candidate,0,0.518533,0.15243,0.493175,0.777554,0.110262,0.622806,0.131466,0.429986
mp-773891,LiCuPO4,Other lithium material,53,Caution,0,0.443982,0.527833,0.678491,0.635664,0.660638,0.521086,0.323597,0.088233
mp-1311406,Li4Mn3NbO8,LMO-family,80,Research Candidate,0,0.820546,0.098942,0.589161,0.671472,0.378909,0.294288,0.577694,0.123666
mp-3240183,Sr2LiRhN2,Other lithium material,61,Caution,1,0.226648,0.478144,0.526415,0.806451,0.473997,0.656362,0.366978,0.152117
mp-761527,LiMnPO4,LMO-family,86,Research Candidate,0,0.836932,0.69099,0.356688,0.715189,0.417767,0.135398,0.539621,0.16126
mp-14484,KNaLi2(SO4)2,Li-S or sulfide-family,78,Research Candidate,1,0.620927,0.533593,0.473442,0.167575,0.191578,0.497179,0.112719,0.351415
mp-3210339,Li3Zr(Ta2N3)4,Other lithium material,61,Caution,1,0.169168,0.447479,0.479353,0.757392,0.518532,0.596909,0.358495,0.160282
mp-1206187,Rb2LiRhCl6,Other lithium material,61,Caution,1,0.165235,0.455726,0.482284,0.727384,0.519546,0.583175,0.352221,0.184128
mp-3214656,LiP6(Pd10Pb)2,Other lithium material,53,Caution,1,0.035474,0.355617,0.337173,0.640639,0.694645,0.306741,0.411529,0.329597
mp-1020592,Sr4Li2Si4N8O,Silicon-family,87,Research Candidate,1,0.54517,0.493546,0.455052,0.149072,0.379561,0.438178,0.261329,0.242641
mp-569788,LiZnGe,Other lithium material,61,Caution,1,0.133029,0.433997,0.451082,0.747058,0.529458,0.58756,0.359777,0.150616
mp-768997,LiBi3O5,Other lithium material,51,Caution,0,0.42045,0.534381,0.668485,0.599011,0.660916,0.508873,0.319937,0.109968
mp-22439,Li2MoF6,Other lithium material,57,Caution,1,0.143138,0.575528,0.531115,0.435637,0.328525,0.732171,0.697522,0.637921
mp-1175919,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0.966951,0.008493,0.300098,0.637183,0.637537,0.810023,0.630161,0.240913
mp-756117,Li2TiTeO6,LTO-family,85,Research Candidate,1,0.621274,0.43555,0.502195,0.560101,0.494024,0.377607,0.140533,0.208657
mp-1175102,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.975567,0.574655,0.048359,0.728377,0.687861,0.661063,0.603254,0.232866
mp-18988,Li2MnO3,LMO-family,90,Research Candidate,1,0.795,0.763837,0.331611,0.382174,0.264655,0.263306,0.692624,0.162638
mp-757138,Li2Sn(PO3)4,Other lithium material,53,Caution,0,0.562607,0.904624,0.637151,0.69459,0.639046,0.450682,0.378397,0.225287
mp-756221,K2LiFeO3,Other lithium material,56,Caution,0,0.450384,0.502017,0.74919,0.603088,0.686319,0.433987,0.183014,0.410329
mp-1111835,Cs2LiSbBr6,Other lithium material,55,Caution,0,0.045137,0.375626,0.353977,0.605452,0.687436,0.296461,0.405738,0.367637
mp-3266786,RbLi6SbO6,Other lithium material,61,Caution,1,0.372834,0.515469,0.635318,0.521026,0.703292,0.438458,0.296787,0.142054
mp-850103,Li4V5(FeO6)2,Other lithium material,54,Caution,0,0.586114,0.85837,0.704376,0.744262,0.662554,0.398364,0.258184,0.488247
mp-540945,Na2Li3GaO4,Other lithium material,61,Caution,1,0.410788,0.634934,0.680122,0.213165,0.50175,0.615178,0.44907,0.165791
mp-767707,Li2Fe5Si5O16,Silicon-family,80,Research Candidate,0,0.748707,0.183026,0.766749,0.604926,0.454598,0.407141,0.109117,0.589808
mp-13474,LiErGe,Other lithium material,61,Caution,1,0.108568,0.523983,0.447017,0.3795,0.373411,0.700377,0.500115,0.187871
mp-3265963,Li2La3Al7,Other lithium material,61,Caution,1,0.146449,0.441246,0.462152,0.755763,0.520601,0.598239,0.362174,0.151824
mp-765316,Li3Ni2(CO3)4,Carbon-family,81,Recommend,0,0.71639,0.192983,0.673512,0.630176,0.443482,0.481162,0.245224,0.255767
mp-1176315,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0.979736,0.580987,0.054206,0.722075,0.683377,0.662431,0.601475,0.240686
mp-1174095,Li5Mn(CoO4)2,LCO-family,44,Avoid / Benchmark,0,0.976498,0.574857,0.048945,0.730042,0.687131,0.662437,0.603534,0.231944
mp-1105393,Li7(Eu2Bi3)2,Other lithium material,61,Caution,1,0.311528,0.920512,0.459829,0.565155,0.297823,0.72804,0.583168,0.268017
mp-28549,Li8SiO6,Silicon-family,87,Research Candidate,1,0.501906,0.493303,0.429203,0.102393,0.390224,0.411986,0.266027,0.269717
mp-862316,LiBePt2,Other lithium material,51,Caution,1,0.027783,0.357709,0.332559,0.64239,0.690366,0.312618,0.418859,0.329702
mp-753522,Li4Mn(OF)2,LMO-family,75,Research Candidate,0,0.818693,0.690026,0.382902,0.804402,0.409013,0.15444,0.739765,0.546159
mp-860889,Li2MnSn(PO4)2,LMO-family,82,Research Candidate,0,0.84259,0.684813,0.357862,0.718771,0.424619,0.129406,0.533763,0.155454
mp-3273108,LiAlCr2O8,Other lithium material,61,Caution,1,0.558903,0.891964,0.627763,0.719217,0.643852,0.457163,0.38368,0.201457
mp-757642,LiMnPO4,LMO-family,82,Research Candidate,0,0.83254,0.685016,0.350933,0.720775,0.421895,0.134224,0.540974,0.153733
mp-3251892,Li2La4As3Ir,Other lithium material,51,Caution,1,0.159704,0.442373,0.471552,0.751068,0.524882,0.589162,0.356832,0.15964
mp-756800,Li3Cr(CuO2)4,Other lithium material,53,Caution,0,0.55109,0.872777,0.612412,0.753278,0.651596,0.465637,0.390415,0.166401
mp-27920,Li8CoO6,LCO-family,45,Avoid / Benchmark,0,0.641377,0.378419,0.122173,0.112143,0.660442,0.93564,0.329522,0.345275
mp-3280177,Sr2LiCd21,Other lithium material,51,Caution,1,0.334511,0.829718,0.462666,0.93206,0.454674,0.614402,0.442519,0.230283
mp-1177522,Li3V2(CO3)4,Carbon-family,85,Recommend,0,0.730828,0.769351,0.43077,0.707292,0.488371,0.330649,0.215412,0.263753
mp-3250343,Li(La4Pt3)2,Other lithium material,61,Caution,1,0.159848,0.448578,0.473291,0.761555,0.513384,0.605527,0.365008,0.156312
mp-3251977,CsLiCeO3,Other lithium material,61,Caution,1,0.433807,0.538121,0.679502,0.586714,0.665295,0.49615,0.313406,0.124801
mp-1177918,Li2Mn3(BO3)3,LMO-family,80,Research Candidate,0,0.819328,0.093496,0.585329,0.681359,0.381681,0.295741,0.580418,0.114694
mp-753998,Li2Mn3(FeO4)3,LMO-family,83,Research Candidate,0,0.840256,0.06314,0.660638,0.690725,0.399833,0.232531,0.449135,0.409509
mp-1211176,Li6AsS5I,Li-S or sulfide-family,62,Research Candidate,0,0.52604,0.716755,0.239787,0.871013,0.16169,0.473865,0.105082,0.41929
mp-3212054,Na2Li4(ReH9)3,Other lithium material,61,Caution,1,0.24054,0.515583,0.555562,0.747953,0.452998,0.651338,0.351209,0.209642
mp-1190809,Li8TeN2,Other lithium material,61,Caution,1,0.160725,0.565488,0.497875,0.386987,0.331418,0.739329,0.500616,0.213323
mp-26963,LiVPO5,Other lithium material,63,Caution,1,0.406801,0.620737,0.669748,0.235092,0.510781,0.615196,0.456192,0.145853
mp-768218,Li2TmPCO7,Carbon-family,87,Recommend,0,0.747944,0.801592,0.460537,0.637167,0.480157,0.305998,0.193517,0.329344
mp-1177360,Li4Mn3V3(FeO8)2,LMO-family,83,Research Candidate,0,0.852698,0.068691,0.672216,0.676683,0.401397,0.222854,0.440284,0.423911
mp-3171015,LiLa2CdBi4,Other lithium material,51,Caution,1,0.186749,0.456769,0.493665,0.775136,0.503376,0.618282,0.360674,0.154683
mp-3244220,LiLa6(YPt3)2,Other lithium material,61,Caution,1,0.168334,0.446955,0.478598,0.759104,0.51782,0.598868,0.358004,0.157656
mp-3231483,Li2Tm3MgPb3,Other lithium material,51,Caution,1,0.231633,0.480799,0.530491,0.810856,0.47005,0.661693,0.367691,0.151239
mp-3202492,LiMn2GaSe4,Other lithium material,64,Caution,1,0.286769,0.363056,0.407399,0.809405,0.439633,0.428515,0.690578,0.025367
mp-7791,Li2GeF6,Other lithium material,57,Caution,1,0.151876,0.604996,0.55298,0.382609,0.314761,0.722263,0.684528,0.688566
mp-1303223,Li3TiNi3O8,LTO-family,73,Research Candidate,0,0.723575,0.765718,0.424951,0.702375,0.492776,0.32526,0.213861,0.263136
mp-20046,LiCoAsO4,LCO-family,35,Avoid / Benchmark,0,0.723349,0.418263,0.189051,0.161398,0.610705,0.996459,0.333078,0.347267
mp-3203744,Li3(CrTe2)4,Other lithium material,61,Caution,1,0.336647,0.830978,0.464526,0.930179,0.455095,0.612299,0.443397,0.234175
mp-758222,LiFePO4,LFP-family,94,Recommend,0,0.648637,0.415787,0.587071,0.552965,0.507981,0.309969,0.006917,0.52278
mp-30763,LiPd2Pb,Other lithium material,51,Caution,1,0.001423,0.446511,0.326781,0.278458,0.53285,0.42958,0.558121,0.361284
mp-3230098,LiPr3Pt2Pb3,Other lithium material,51,Caution,1,0.142841,0.43322,0.457601,0.741487,0.53525,0.577321,0.353614,0.156587
mp-1045401,Li(MnS2)2,Li-S or sulfide-family,81,Research Candidate,1,0.301745,0.129938,0.0,0.659345,0.337892,0.0,0.426255,0.345628
mp-861176,Li2FePO5,LFP-family,94,Recommend,0,0.752869,0.746721,0.51129,0.694235,0.507351,0.255741,0.081292,0.580244
mp-11582,LiGaSe2,Other lithium material,61,Caution,1,0.207489,0.590012,0.535987,0.421283,0.299423,0.779789,0.508994,0.213483
mp-2647033,Li2H2C6N9Cl,Carbon-family,95,Recommend,1,0.522901,0.168308,0.550272,0.765067,0.245159,0.609618,0.273543,0.359221
mp-3202072,LiMg(WN2)2,Other lithium material,61,Caution,1,0.158037,0.441389,0.4701,0.752536,0.524553,0.590803,0.356148,0.156604
mp-1190045,Li(SeO3)2,Other lithium material,46,Caution,0,0.518566,0.964413,0.603204,0.394637,0.487363,0.59266,0.536893,0.195338
mp-775328,Li2TiNi3O8,LTO-family,73,Research Candidate,0,0.62383,0.426103,0.497837,0.592045,0.492986,0.392717,0.146506,0.181748
mp-755329,Li3Fe(OF)2,Other lithium material,50,Caution,0,0.573764,0.880097,0.747027,0.788787,0.644993,0.406034,0.448319,0.915566
mp-773042,Li5V3P8O29,Other lithium material,55,Caution,0,0.548141,0.305467,0.86641,0.669141,0.602978,0.613804,0.422031,0.174112
