material_id,formula,battery_family,india_feasibility_score,india_decision_label,is_stable,target_is_stable,space_group_number,band_gap,formation_energy_per_atom,number_of_elements,has_fe,has_p,has_mn,has_c,has_si,has_s,scaled_space_group_number,scaled_band_gap,scaled_formation_energy_per_atom,scaled_number_of_elements,scaled_has_fe,scaled_has_p,scaled_has_mn,scaled_has_c,scaled_has_si,scaled_has_s
mp-759745,Li4V3P8O29,Other lithium material,55,Caution,0,0,1,0.7093,-2.573220662,4,0,1,0,0,0,0,0.0,0.094929,0.180042,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-770782,Li6V(BO3)3,Other lithium material,51,Caution,0,0,14,2.4935,-2.562608726,4,0,0,0,0,0,0,0.056769,0.333717,0.181354,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1104331,Li2Nd2Ge3,Other lithium material,61,Caution,1,1,63,0.0,-0.703956407,3,0,0,0,0,0,0,0.270742,0.0,0.411205,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3217328,Li4DyY3O8,Other lithium material,61,Caution,1,1,6,5.3155,-3.217253963,4,0,0,0,0,0,0,0.021834,0.711399,0.100397,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-805196,Li2MgCr3(SO4)6,Li-S or sulfide-family,63,Research Candidate,0,0,1,0.0328,2.941064529,5,0,0,0,0,0,1,0.0,0.00439,0.861968,0.75,0.0,0.0,0.0,0.0,0.0,1.0
mp-1343159,Li2Cr2O7,Other lithium material,46,Caution,0,0,2,0.0,-0.466042989,3,0,0,0,0,0,0,0.004367,0.0,0.440627,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3313001,Cs2Li3NiO4,Other lithium material,57,Caution,1,1,72,1.2609,-1.636834712,4,0,0,0,0,0,0,0.310044,0.168752,0.29584,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1176839,Li8MnFe7(BO3)8,LMO-family,87,Research Candidate,0,0,1,3.299,-2.35392509,5,1,0,1,0,0,0,0.0,0.441521,0.207161,0.75,1.0,0.0,1.0,0.0,0.0,0.0
mp-3286997,Li8Nd7ThPt8,Other lithium material,61,Caution,1,1,8,0.0,-0.879475041,4,0,0,0,0,0,0,0.030568,0.0,0.389499,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-26749,LiFeP2O7,LFP-family,96,Recommend,0,0,14,2.5805,-2.489713086,4,1,1,0,0,0,0,0.056769,0.345361,0.190369,0.5,1.0,1.0,0.0,0.0,0.0,0.0
mp-3311747,LiEu2TeO6,Other lithium material,61,Caution,1,1,14,0.0,-2.476623433,4,0,0,0,0,0,0,0.056769,0.0,0.191988,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-768774,LiBi4B3O11,Other lithium material,51,Caution,0,0,15,3.5918,-2.158150576,4,0,0,0,0,0,0,0.061135,0.480708,0.231372,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3248217,Li2TmThSi3,Other lithium material,63,Caution,1,1,63,0.0,-0.628806145,4,0,0,0,0,1,0,0.270742,0.0,0.420499,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-775460,Li2CrFe3O8,Other lithium material,53,Caution,0,0,20,0.0,-1.819675971,4,1,0,0,0,0,0,0.082969,0.0,0.273229,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-1153,Li2S,Li-S or sulfide-family,78,Research Candidate,1,1,225,3.3862,-1.503453288,2,0,0,0,0,0,1,0.978166,0.453191,0.312335,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mp-3296926,Li8SiS6,Li-S or sulfide-family,80,Research Candidate,1,1,185,3.8996,-1.407074715,3,0,0,0,0,1,1,0.803493,0.521902,0.324254,0.25,0.0,0.0,0.0,0.0,1.0,1.0
mp-1018781,Li3SmSb2,Other lithium material,61,Caution,1,1,164,0.0,-0.994693448,3,0,0,0,0,0,0,0.71179,0.0,0.375251,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1643680,Li4FeTe(WO6)2,Other lithium material,54,Caution,0,0,1,0.468,-2.065347905,5,1,0,0,0,0,0,0.0,0.062635,0.242848,0.75,1.0,0.0,0.0,0.0,0.0,0.0
mp-1202424,Li5La5(SiN3)4,Other lithium material,63,Caution,1,1,117,2.5229,-1.374869757,4,0,0,0,0,1,0,0.50655,0.337652,0.328236,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-20698,LiCoAs,Other lithium material,46,Caution,1,1,129,0.0,-0.489080183,3,0,0,0,0,0,0,0.558952,0.0,0.437778,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3251630,LiNd2Ag3O8,Other lithium material,61,Caution,1,1,2,1.0915,-1.687529058,4,0,0,0,0,0,0,0.004367,0.146081,0.289571,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3285766,Li(HfS2)8,Li-S or sulfide-family,78,Research Candidate,1,1,164,0.0,-1.803330956,3,0,0,0,0,0,1,0.71179,0.0,0.275251,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-753861,Li2VF6,Other lithium material,57,Caution,1,1,136,2.1121,-3.149517742,3,0,0,0,0,0,0,0.58952,0.282672,0.108774,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3251179,LiPmInPt,Other lithium material,61,Caution,1,1,216,0.0,-0.806394341,4,0,0,0,0,0,0,0.938865,0.0,0.398537,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177976,Li2FeCo3O8,LCO-family,46,Avoid / Benchmark,0,0,5,0.0,-1.533485973,4,1,0,0,0,0,0,0.017467,0.0,0.308621,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-1647114,LiCoP2O7,LCO-family,43,Avoid / Benchmark,0,0,7,0.6919,-2.308891802,4,0,1,0,0,0,0,0.026201,0.0926,0.21273,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-760207,Na2Li4Co2C4SO16,LCO-family,44,Avoid / Benchmark,0,0,70,2.5437,-1.980689437,6,0,0,0,1,0,1,0.30131,0.340435,0.253317,1.0,0.0,0.0,0.0,1.0,0.0,1.0
mp-1022534,LiMg6Zr,Other lithium material,50,Caution,0,0,38,0.0,0.100310277,3,0,0,0,0,0,0,0.161572,0.0,0.510665,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3207987,Li12SiOsN8,Other lithium material,63,Caution,1,1,115,0.6247,-0.719353348,4,0,0,0,0,1,0,0.497817,0.083607,0.409301,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-3252543,LiThSi2Pd,Other lithium material,63,Caution,1,1,119,0.0,-0.835506123,4,0,0,0,0,1,0,0.515284,0.0,0.394937,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-3248121,Li3Ac2HoGe3,Other lithium material,61,Caution,1,1,38,0.0664,-0.732064017,4,0,0,0,0,0,0,0.161572,0.008887,0.407729,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175104,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0,8,0.0,-1.840961255,4,0,0,1,0,0,0,0.030568,0.0,0.270597,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-3212383,Sr5Li6CaH18,Other lithium material,61,Caution,1,1,150,2.5655,-0.597697193,4,0,0,0,0,0,0,0.650655,0.343353,0.424346,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1185291,Li3Zn,Other lithium material,53,Caution,0,0,194,0.0,-0.077876816,2,0,0,0,0,0,0,0.842795,0.0,0.488629,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-1173991,Li3Mn2O5,LMO-family,80,Research Candidate,0,0,2,0.6688,-2.112984227,3,0,0,1,0,0,0,0.004367,0.089509,0.236957,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-861657,Li2PrAl,Other lithium material,61,Caution,1,1,225,0.0,-0.221982791,3,0,0,0,0,0,0,0.978166,0.0,0.470808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3246318,Li(HoP)2,Other lithium material,63,Caution,1,1,194,0.0,-1.485326207,3,0,1,0,0,0,0,0.842795,0.0,0.314577,0.25,0.0,1.0,0.0,0.0,0.0,0.0
mp-867829,LiVRh2,Other lithium material,61,Caution,1,1,225,0.0,-0.457360072,3,0,0,0,0,0,0,0.978166,0.0,0.4417,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3206344,Li6TcN4,Other lithium material,61,Caution,1,1,137,0.0397,-0.731867747,3,0,0,0,0,0,0,0.593886,0.005313,0.407753,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-20150,LiCa2Si3,Other lithium material,63,Caution,1,1,58,0.0,-0.421263277,3,0,0,0,0,1,0,0.248908,0.0,0.446164,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-760353,LiCu2F7,Other lithium material,47,Caution,0,0,14,0.2793,-1.831478266,3,0,0,0,0,0,0,0.056769,0.03738,0.27177,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-753040,LiMnP3HO10,LMO-family,82,Research Candidate,0,0,5,1.0635,-2.366936832,5,0,1,1,0,0,0,0.017467,0.142333,0.205552,0.75,0.0,1.0,1.0,0.0,0.0,0.0
mp-857362,LiMnPO4,LMO-family,82,Research Candidate,0,0,61,3.0876,-2.553204929,4,0,1,1,0,0,0,0.262009,0.413228,0.182517,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-3206918,Cs2LiRh3F12,Other lithium material,57,Caution,1,1,166,1.5936,-2.268778336,4,0,0,0,0,0,0,0.720524,0.213279,0.217691,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3275723,LiCd3Pt2,Other lithium material,51,Caution,1,1,227,0.0,-0.468012568,3,0,0,0,0,0,0,0.9869,0.0,0.440383,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-22584,LiMn2O4,LMO-family,82,Research Candidate,0,0,227,0.0,-2.023127909,3,0,0,1,0,0,0,0.9869,0.0,0.248069,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-3250140,LiLa(BIr)4,Other lithium material,61,Caution,1,1,22,0.0,-0.69910346,4,0,0,0,0,0,0,0.091703,0.0,0.411805,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-865731,Li2HgPd,Other lithium material,51,Caution,1,1,225,0.0,-0.420430845,3,0,0,0,0,0,0,0.978166,0.0,0.446267,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-757278,Li3V(PO4)2,Other lithium material,55,Caution,0,0,2,1.7605,-2.690676232,4,0,1,0,0,0,0,0.004367,0.235616,0.165517,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3202795,LiTaIrRu,Other lithium material,61,Caution,1,1,216,0.0,-0.486631375,4,0,0,0,0,0,0,0.938865,0.0,0.438081,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3268810,Li2PPd5,Other lithium material,63,Caution,1,1,55,0.0,-0.549305136,3,0,1,0,0,0,0,0.235808,0.0,0.43033,0.25,0.0,1.0,0.0,0.0,0.0,0.0
mp-1177687,Li3Mn7O12,LMO-family,80,Research Candidate,0,0,1,0.0318,-2.032000706,3,0,0,1,0,0,0,0.0,0.004256,0.246972,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-756006,LiSbS,Li-S or sulfide-family,78,Research Candidate,1,1,1,0.3859,-0.953425599,3,0,0,0,0,0,1,0.0,0.051647,0.380354,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-643276,LiMg2H7Ru,Other lithium material,61,Caution,1,1,194,3.151,-0.450502036,4,0,0,0,0,0,0,0.842795,0.421713,0.442549,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-759453,Li3V3P8O29,Other lithium material,53,Caution,0,0,5,0.6581,-2.516675164,4,0,1,0,0,0,0,0.017467,0.088077,0.187035,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-728,Li2Pd,Other lithium material,61,Caution,1,1,191,0.0,-0.359667228,2,0,0,0,0,0,0,0.829694,0.0,0.453782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mp-3213222,Sr2LiScSi2,Other lithium material,63,Caution,1,1,72,0.5199,-0.553427399,4,0,0,0,0,1,0,0.310044,0.069581,0.42982,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-3323719,Li6Ga13Ag,Other lithium material,61,Caution,1,1,8,0.014,-0.30076134,3,0,0,0,0,0,0,0.030568,0.001874,0.461066,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-759948,Li2VCrP2(HO5)2,Other lithium material,57,Caution,0,0,2,2.1447,-2.461206917,6,0,1,0,0,0,0,0.004367,0.287035,0.193894,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mp-14030,Na2LiY(Si2O5)3,Silicon-family,87,Research Candidate,1,1,64,4.7198,-3.184671181,5,0,0,0,0,1,0,0.275109,0.631673,0.104427,0.75,0.0,0.0,0.0,0.0,1.0,0.0
mp-3331826,LiNd3S4,Li-S or sulfide-family,78,Research Candidate,1,1,47,0.0,-2.181674404,3,0,0,0,0,0,1,0.200873,0.0,0.228463,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-753383,LiAgF4,Other lithium material,49,Caution,0,0,14,1.5236,-1.840672675,3,0,0,0,0,0,0,0.056769,0.203911,0.270633,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-759029,LiBiP2O7,Other lithium material,53,Caution,0,0,14,3.4584,-2.466532456,4,0,1,0,0,0,0,0.056769,0.462854,0.193236,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-1177053,Li5V3P8O29,Other lithium material,55,Caution,0,0,1,0.928,-2.616890751,4,0,1,0,0,0,0,0.0,0.124199,0.174641,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-3331982,Li2GePt5,Other lithium material,61,Caution,1,1,139,0.0,-0.581701552,3,0,0,0,0,0,0,0.60262,0.0,0.426324,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1666215,Li4Fe3Sn3(SbO8)2,Other lithium material,58,Caution,0,0,1,0.0,-1.993645935,5,1,0,0,0,0,0,0.0,0.0,0.251715,0.75,1.0,0.0,0.0,0.0,0.0,0.0
mp-775760,LiFeF3,Other lithium material,50,Caution,0,0,2,3.1951,-2.735659037,3,1,0,0,0,0,0,0.004367,0.427615,0.159954,0.25,1.0,0.0,0.0,0.0,0.0,0.0
mp-759647,LiWF6,Other lithium material,57,Caution,1,1,14,3.4718,-2.908735297,3,0,0,0,0,0,0,0.056769,0.464648,0.13855,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177857,Li2Ti2Sb2O,LTO-family,85,Research Candidate,1,1,139,0.0,-1.300709334,4,0,0,0,0,0,0,0.60262,0.0,0.337407,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3211049,LiIn(IrS2)4,Li-S or sulfide-family,78,Research Candidate,1,1,216,1.2016,-0.671592874,4,0,0,0,0,0,1,0.938865,0.160816,0.415207,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-1211129,LiP4(RuO7)2,Other lithium material,57,Caution,0,0,2,0.031,-2.257291627,4,0,1,0,0,0,0,0.004367,0.004149,0.219111,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-773078,Li7Ca8Nb12O40,Other lithium material,55,Caution,0,0,1,0.0,-3.097135599,4,0,0,0,0,0,0,0.0,0.0,0.115252,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-758341,Li3Mn(CO3)3,LMO-family,82,Research Candidate,0,0,40,0.7254,-2.02419298,4,0,0,1,1,0,0,0.170306,0.097084,0.247938,0.5,0.0,0.0,1.0,1.0,0.0,0.0
mp-754372,LiCoOF2,LCO-family,36,Avoid / Benchmark,0,0,15,1.0994,-2.171653843,4,0,0,0,0,0,0,0.061135,0.147138,0.229702,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-18050,Li2MoO4,Other lithium material,61,Caution,1,1,148,4.1184,-2.27306694,3,0,0,0,0,0,0,0.641921,0.551185,0.21716,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3208307,Rb2LiHg3F12,Other lithium material,47,Caution,1,1,148,0.9244,-1.880331437,4,0,0,0,0,0,0,0.641921,0.123717,0.265728,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1569254,Li2Ni2BiO6,Other lithium material,51,Caution,0,0,20,0.8309,-1.485754448,4,0,0,0,0,0,0,0.082969,0.111203,0.314524,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1097520,BaLi2Ca,Other lithium material,46,Caution,0,0,71,0.1436,1.282294496,3,0,0,0,0,0,0,0.305677,0.019219,0.656835,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1100392,LiSiB,Other lithium material,55,Caution,0,0,216,0.2853,-0.138751264,3,0,0,0,0,1,0,0.938865,0.038183,0.481101,0.25,0.0,0.0,0.0,0.0,1.0,0.0
mp-3208250,Ba4LiAgO6,Other lithium material,61,Caution,1,1,63,1.31,-2.186501805,4,0,0,0,0,0,0,0.270742,0.175324,0.227866,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1222671,Li2CdIn,Other lithium material,51,Caution,1,1,216,0.0,-0.356341811,3,0,0,0,0,0,0,0.938865,0.0,0.454193,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-554560,Li4Be3P3BrO12,Other lithium material,53,Caution,1,1,218,6.0638,-2.845733535,5,0,1,0,0,0,0,0.947598,0.811547,0.146341,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-3260358,Li2GePd5,Other lithium material,61,Caution,1,1,55,0.0,-0.519094032,3,0,0,0,0,0,0,0.235808,0.0,0.434066,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-772899,Li3ZrO3,Other lithium material,51,Caution,0,0,136,0.0,-2.559844061,3,0,0,0,0,0,0,0.58952,0.0,0.181696,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1176610,LiNi(PO3)3,Other lithium material,53,Caution,0,0,19,4.7568,-2.496865251,4,0,1,0,0,0,0,0.078603,0.636625,0.189484,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-865893,LiZr2Tc,Other lithium material,61,Caution,1,1,225,0.0,-0.178113899,3,0,0,0,0,0,0,0.978166,0.0,0.476234,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-556649,Li4Ga3Si3BrO12,Silicon-family,87,Research Candidate,1,1,218,4.1359,-2.71536115,5,0,0,0,0,1,0,0.947598,0.553527,0.162464,0.75,0.0,0.0,0.0,0.0,1.0,0.0
mp-754896,Li3(NiO2)4,Other lithium material,51,Caution,0,0,12,0.0,-1.354227681,3,0,0,0,0,0,0,0.048035,0.0,0.330789,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-778338,Li4V2Co3Sn3O16,LCO-family,40,Avoid / Benchmark,0,0,8,1.2571,-1.980107967,5,0,0,0,0,0,0,0.030568,0.168244,0.253389,0.75,0.0,0.0,0.0,0.0,0.0,0.0
mp-3253701,Li3Ho3InGe2,Other lithium material,61,Caution,1,1,189,0.0,-0.725588011,4,0,0,0,0,0,0,0.820961,0.0,0.40853,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1211132,Li5OsO6,Other lithium material,61,Caution,1,1,12,0.0,-2.048656912,3,0,0,0,0,0,0,0.048035,0.0,0.244912,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1187184,SrLi2In,Other lithium material,53,Caution,0,0,225,0.0,-0.226106461,3,0,0,0,0,0,0,0.978166,0.0,0.470299,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-722903,K2LiAlF6,Other lithium material,42,Caution,0,0,191,0.0,-1.186672299,4,0,0,0,0,0,0,0.829694,0.0,0.35151,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1177694,Li3Fe2OF5,Other lithium material,50,Caution,0,0,1,2.8709,-2.606199593,4,1,0,0,0,0,0,0.0,0.384226,0.175964,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-1191394,Li8Nd7Ge10,Other lithium material,55,Caution,0,0,65,0.0,-0.687350764,3,0,0,0,0,0,0,0.279476,0.0,0.413259,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1245354,Li7CrN4,Other lithium material,55,Caution,0,0,218,0.0,-0.744680068,3,0,0,0,0,0,0,0.947598,0.0,0.406169,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1175106,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0,6,0.0,-1.791924703,4,0,0,1,0,0,0,0.021834,0.0,0.276661,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-752899,LiMn(PO3)3,LMO-family,84,Research Candidate,0,0,146,4.0939,-2.597946475,4,0,1,1,0,0,0,0.633188,0.547906,0.176984,0.5,0.0,1.0,1.0,0.0,0.0,0.0
mp-3213273,LiFe(NO3)4,Other lithium material,64,Caution,1,1,14,1.0517,-0.602868068,4,1,0,0,0,0,0,0.056769,0.140754,0.423706,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-770997,Li2HfO3,Other lithium material,55,Caution,0,0,12,4.1824,-3.159298665,3,0,0,0,0,0,0,0.048035,0.559751,0.107564,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3285032,LiOs3O8,Other lithium material,61,Caution,1,1,14,0.0,-1.22634677,3,0,0,0,0,0,0,0.056769,0.0,0.346603,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-759216,LiY3WO8,Other lithium material,51,Caution,0,0,21,2.8392,-3.217807823,4,0,0,0,0,0,0,0.087336,0.379984,0.100329,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-989405,Cs2LiInBr6,Other lithium material,61,Caution,1,1,225,1.318,-1.701866447,4,0,0,0,0,0,0,0.978166,0.176394,0.287798,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-756242,Li2CrFeO4,Other lithium material,64,Caution,1,1,2,2.0383,-2.177177299,4,1,0,0,0,0,0,0.004367,0.272795,0.229019,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-1290754,Li2TiFe3O8,LTO-family,80,Research Candidate,0,0,1,0.3518,-2.147353653,4,1,0,0,0,0,0,0.0,0.047083,0.232707,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-3214366,Li2CdSnSe4,Other lithium material,51,Caution,1,1,31,1.8072,-0.937635033,4,0,0,0,0,0,0,0.131004,0.241866,0.382307,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1222341,LiTa2O6,Other lithium material,51,Caution,0,0,146,0.0,-2.94790045,3,0,0,0,0,0,0,0.633188,0.0,0.133707,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1645663,Li7Mn4CoO12,LCO-family,44,Avoid / Benchmark,0,0,2,0.0,-2.03873608,4,0,0,1,0,0,0,0.004367,0.0,0.246139,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-764842,LiVOF3,Other lithium material,49,Caution,0,0,14,2.186,-2.952099352,4,0,0,0,0,0,0,0.056769,0.292563,0.133188,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1302545,Li3(CoO2)4,LCO-family,41,Avoid / Benchmark,0,0,15,0.0,-1.578441682,3,0,0,0,0,0,0,0.061135,0.0,0.303062,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3253657,Li2Eu(AgP)2,Other lithium material,63,Caution,1,1,166,0.0,-0.729101442,4,0,1,0,0,0,0,0.720524,0.0,0.408095,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-756316,Li3SbS4,Li-S or sulfide-family,78,Research Candidate,1,1,31,2.2895,-1.099593229,3,0,0,0,0,0,1,0.131004,0.306415,0.362279,0.25,0.0,0.0,0.0,0.0,0.0,1.0
mp-760999,Li4TiMn3O8,LMO-family,82,Research Candidate,0,0,1,0.47,-2.397410852,4,0,0,1,0,0,0,0.0,0.062902,0.201783,0.5,0.0,0.0,1.0,0.0,0.0,0.0
mp-757730,Li2CoCO4,LCO-family,43,Avoid / Benchmark,0,0,14,2.5815,-1.915344827,4,0,0,0,1,0,0,0.056769,0.345494,0.261398,0.5,0.0,0.0,0.0,1.0,0.0,0.0
mp-867265,LiTm2Os,Other lithium material,61,Caution,1,1,225,0.0,-0.336532184,3,0,0,0,0,0,0,0.978166,0.0,0.456643,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3204760,Li4AgAu3S4,Li-S or sulfide-family,78,Research Candidate,1,1,2,1.8162,-0.839210817,4,0,0,0,0,0,1,0.004367,0.243071,0.394479,0.5,0.0,0.0,0.0,0.0,0.0,1.0
mp-752531,Li(NiO2)2,Other lithium material,49,Caution,0,0,74,0.0,-1.173015618,3,0,0,0,0,0,0,0.318777,0.0,0.353199,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-3213229,LiZnCuF6,Other lithium material,57,Caution,1,1,102,1.379,-2.324494196,4,0,0,0,0,0,0,0.441048,0.184558,0.210801,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-1275513,Li2V3CrO8,Other lithium material,55,Caution,0,0,12,0.9156,-2.486977588,4,0,0,0,0,0,0,0.048035,0.122539,0.190707,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3230874,LiTh3Sn3Os2,Other lithium material,61,Caution,1,1,189,0.0,-0.51877661,4,0,0,0,0,0,0,0.820961,0.0,0.434105,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-696949,Li3TeHO4,Other lithium material,61,Caution,1,1,11,3.5927,-1.942006452,4,0,0,0,0,0,0,0.043668,0.480828,0.258101,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3213641,LiCa2AlSi2,Other lithium material,63,Caution,1,1,62,0.0202,-0.524179109,4,0,0,0,0,1,0,0.266376,0.002703,0.433437,0.5,0.0,0.0,0.0,0.0,1.0,0.0
mp-570363,LiSi,Other lithium material,48,Caution,0,0,88,1.3839,0.043562904,2,0,0,0,0,1,0,0.379913,0.185214,0.503647,0.0,0.0,0.0,0.0,0.0,1.0,0.0
mp-3231973,LiY3In3Pd2,Other lithium material,61,Caution,1,1,189,0.0,-0.787094574,4,0,0,0,0,0,0,0.820961,0.0,0.400924,0.5,0.0,0.0,0.0,0.0,0.0,0.0
mp-3252413,Li3Ho3CdP2,Other lithium material,53,Caution,1,1,189,0.0556,-0.922637027,4,0,1,0,0,0,0,0.820961,0.007441,0.384162,0.5,0.0,1.0,0.0,0.0,0.0,0.0
mp-776813,LiMnF4,Other lithium material,54,Caution,0,0,62,1.4507,-2.915867414,3,0,0,1,0,0,0,0.266376,0.194154,0.137668,0.25,0.0,0.0,1.0,0.0,0.0,0.0
mp-1246064,Li3NiN2,Other lithium material,47,Caution,0,0,206,0.0,-0.319898563,3,0,0,0,0,0,0,0.895197,0.0,0.4587,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-1176736,LiFe2OF3,Other lithium material,52,Caution,0,0,166,2.8823,-2.392441208,4,1,0,0,0,0,0,0.720524,0.385752,0.202398,0.5,1.0,0.0,0.0,0.0,0.0,0.0
mp-1093540,Li2GaBi,Other lithium material,46,Caution,0,0,71,0.0011,0.935079041,3,0,0,0,0,0,0,0.305677,0.000147,0.613897,0.25,0.0,0.0,0.0,0.0,0.0,0.0
mp-684817,K2LiTa6(PO8)3,Other lithium material,63,Caution,1,1,1,3.0431,-3.122564723,5,0,1,0,0,0,0,0.0,0.407273,0.112107,0.75,0.0,1.0,0.0,0.0,0.0,0.0
mp-770589,Li3Al2FeO6,Other lithium material,54,Caution,0,0,14,2.3764,-2.642158605,4,1,0,0,0,0,0,0.056769,0.318045,0.171517,0.5,1.0,0.0,0.0,0.0,0.0,0.0
