material_id,formula,battery_family,india_feasibility_score,india_decision_label,target_is_stable,improved_pca_1,improved_pca_2,improved_pca_3,improved_pca_4,improved_pca_5,improved_pca_6,improved_pca_7,improved_pca_8
mp-672287,Li13Si4,Other lithium material,63,Caution,1,0.160672,0.435386,0.500953,0.603255,0.500607,0.325913,0.058911,0.442887
mp-755185,LiSbPHO5,Other lithium material,53,Caution,0,0.625859,0.288059,0.039799,0.796042,0.33632,0.575407,0.512424,0.416675
mp-3244247,LiSm4FeC8,Carbon-family,98,Recommend,1,0.359918,0.674746,0.523462,0.626101,0.536632,0.665732,0.238636,0.023756
mp-1199210,Li3MnP2(O3F2)2,LMO-family,88,Research Candidate,1,0.910388,0.342537,0.601786,0.402012,1.0,0.416126,0.316189,0.823831
mp-867253,LiZn2Ir,Other lithium material,61,Caution,1,0.015687,0.606791,0.460012,0.501337,0.49601,0.563397,0.695006,0.451847
mp-759371,LiFe2(BO3)2,Other lithium material,54,Caution,0,0.615456,0.301679,0.047515,0.802516,0.3393,0.577523,0.502286,0.42616
mp-3251116,LiLaFeH6,Other lithium material,64,Caution,1,0.158145,0.355348,0.304522,0.325494,0.508745,0.753585,0.735338,0.426891
mp-774365,LiMn2F5,Other lithium material,52,Caution,0,0.516193,0.416377,0.033233,0.688792,0.662425,0.960018,0.232127,0.974263
mp-1205443,LiAlSiH2O5,Silicon-family,81,Research Candidate,0,0.694879,0.344043,0.327386,0.492021,0.452477,0.599238,0.547744,0.000892
mp-1225077,K11Li4Ta15O45,Other lithium material,51,Caution,0,0.526124,0.228637,0.301911,0.659545,0.400115,0.579871,0.613742,0.283753
mp-3245441,Li4ScUS6,Li-S or sulfide-family,78,Research Candidate,1,0.58852,0.332139,0.709732,0.523325,0.634885,0.886919,0.29604,0.119563
mp-38200,Li2PS3,Li-S or sulfide-family,69,Research Candidate,0,0.333769,0.680481,0.523332,0.5978,0.539774,0.657975,0.257881,0.031539
mp-754179,LiMn(PO4)2,LMO-family,82,Research Candidate,0,0.91407,0.501488,0.62675,0.544282,0.95082,0.605546,0.579694,0.384257
mp-3336934,NaLi2AsS4,Li-S or sulfide-family,68,Research Candidate,1,0.439851,0.438021,0.360972,0.373475,0.552317,0.835056,0.342674,0.001734
mp-774297,Li3MnV(PO4)3,LMO-family,84,Research Candidate,0,0.643602,0.843276,0.42034,0.564284,0.85027,0.357006,0.613189,0.2795
mp-782726,LiFeP2O7,LFP-family,94,Recommend,0,0.767455,0.44966,0.08498,0.648903,0.394903,0.598559,0.430443,0.15649
mp-697181,CsLi2(HO)3,Other lithium material,61,Caution,1,0.613411,0.008282,0.644276,0.574745,0.495242,0.300962,0.365427,0.519989
mp-1177172,Li4V5Cr4O18,Other lithium material,51,Caution,0,0.511782,0.242828,0.303653,0.65302,0.3998,0.578618,0.621801,0.281347
mp-3241310,Li2CoAs2Ru,Other lithium material,46,Caution,1,0.217442,0.629639,0.561538,0.631955,0.281677,0.684986,0.333524,0.423477
mp-774459,Li8Ti16CuS32,Li-S or sulfide-family,72,Research Candidate,0,0.451794,0.736314,0.263287,0.755163,0.476733,0.655935,0.145261,0.172165
mp-1236215,CsLiAcO3,Other lithium material,46,Caution,0,0.347169,0.495962,0.44764,0.785832,0.384008,0.375536,0.629469,0.294167
mp-3207183,Rb3Li2TaAs3,Other lithium material,51,Caution,1,0.313262,0.299115,0.333901,0.576972,0.496817,0.826735,0.375296,0.276531
mp-3281482,Li3Fe2RhO6,Other lithium material,64,Caution,1,0.617355,0.146233,0.645265,0.74787,0.481576,0.618407,0.618627,0.388837
mp-1290773,LiFe2(CO3)4,Carbon-family,88,Recommend,0,0.636953,0.693697,0.235986,0.828609,0.378979,0.409697,0.391278,0.171324
mp-1177498,Li3V2P4(HO8)2,Other lithium material,53,Caution,0,0.622081,0.308558,0.045503,0.809568,0.336533,0.576768,0.511421,0.420529
mp-774798,Li2Mn3SnO8,LMO-family,84,Research Candidate,0,0.784975,0.606236,0.28235,0.422601,0.86861,0.559853,0.605024,0.271507
mp-3253315,LiSmZnPt3,Other lithium material,61,Caution,1,0.137214,0.549081,0.473029,0.686954,0.481173,0.616836,0.403575,0.288688
mp-867903,LiLuAu2,Other lithium material,61,Caution,1,0.017407,0.605387,0.459519,0.501411,0.496197,0.56262,0.69651,0.453345
mp-16792,Ba4LiTa3O12,Other lithium material,61,Caution,1,0.451169,0.240567,0.284683,0.551031,0.399989,0.549632,0.713358,0.275025
mp-1185354,LiGd2Os,Other lithium material,61,Caution,1,0.014776,0.607534,0.460274,0.501298,0.495911,0.563809,0.69421,0.451054
mp-1235664,LiHf8(N2O)4,Other lithium material,50,Caution,0,0.610444,0.320701,0.052762,0.813644,0.339348,0.579107,0.50089,0.428374
mp-756053,LiCoBO3,LCO-family,40,Avoid / Benchmark,0,0.8921,0.44366,0.840013,0.40985,0.142699,0.754709,0.476954,0.377034
mp-28603,NaLiSe,Other lithium material,61,Caution,1,0.300262,0.177752,0.34128,0.413468,0.513772,0.510611,0.113949,0.420132
mp-3250067,Li2DyThSi3,Other lithium material,63,Caution,1,0.18824,0.532956,0.482052,0.753025,0.481194,0.636104,0.338597,0.293087
mp-1100720,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0.850328,0.836976,0.981898,0.560328,0.311012,0.577839,0.434263,0.623008
mp-758385,LiPWO5,Other lithium material,55,Caution,0,0.623351,0.126819,0.63931,0.735721,0.481854,0.615014,0.624514,0.389246
mp-1223097,Li2HN,Other lithium material,55,Caution,0,0.31161,0.308447,0.34284,0.593789,0.499716,0.832389,0.35328,0.285908
mp-1100732,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0.850234,0.837052,0.981925,0.560324,0.311002,0.577881,0.434181,0.622927
mp-1235522,Ba3LiTi3O8,LTO-family,74,Research Candidate,0,0.650008,0.526244,0.830503,0.774073,0.522083,0.447463,0.512064,0.140321
mp-1190364,Li2SnS3,Li-S or sulfide-family,72,Research Candidate,0,0.55835,0.236805,0.722979,0.362708,0.651258,0.572627,0.036272,0.259852
mp-1639121,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.976974,0.607874,0.83589,0.391705,0.326647,0.770149,0.466501,0.607368
mp-757099,Li4MnNi3(PO4)4,LMO-family,82,Research Candidate,0,0.936762,0.463553,0.613633,0.532069,0.947935,0.60301,0.585896,0.373892
mp-758705,LiFe2(BO3)2,Other lithium material,54,Caution,0,0.612937,0.31096,0.050081,0.807897,0.339313,0.578332,0.501528,0.427149
mp-764896,Li7Fe8(BO3)8,Other lithium material,58,Caution,0,0.61439,0.306274,0.048771,0.8053,0.339332,0.577835,0.502098,0.426872
mp-770514,Li5MnO4,LMO-family,80,Research Candidate,0,0.798372,0.591467,0.286962,0.438881,0.87153,0.566867,0.573699,0.279792
mp-1035346,LiMg14BO16,Other lithium material,50,Caution,0,0.532881,0.184967,0.288647,0.62672,0.399942,0.574523,0.622661,0.277583
mp-774891,Li4Fe2Co3Ni3O16,LCO-family,42,Avoid / Benchmark,0,0.767985,0.702647,0.992145,0.605334,0.12389,0.56753,0.441198,0.386329
mp-1177982,Li2Fe(BO3)2,Other lithium material,54,Caution,0,0.334237,0.499939,0.445252,0.768813,0.384026,0.370471,0.646408,0.293224
mp-3257608,LiAs4Pd11,Other lithium material,51,Caution,1,0.287373,0.59378,0.231434,0.907244,0.423568,0.637929,0.204419,0.445764
mp-3246238,LiLaHgPd3,Other lithium material,51,Caution,1,0.13604,0.550039,0.473366,0.686904,0.481045,0.617367,0.402549,0.287666
mp-1175221,Li7Mn4CoO12,LCO-family,44,Avoid / Benchmark,0,0.968797,0.770236,0.23916,0.444232,0.184232,0.728882,0.353306,0.643714
mp-3252398,Li2AcLa2Al7,Other lithium material,61,Caution,1,0.131766,0.551948,0.473128,0.682769,0.480922,0.616681,0.405591,0.286421
mp-752914,Li(CoO2)2,LCO-family,41,Avoid / Benchmark,0,0.748579,0.705953,0.999769,0.5969,0.129704,0.568135,0.428229,0.401234
mp-6425,Li3In2(PO4)3,Other lithium material,63,Caution,1,0.456441,0.127509,0.295862,0.419897,0.413449,0.243133,0.430948,0.408925
mp-1101522,LiFeP2O7,LFP-family,93,Recommend,0,0.769674,0.292472,0.68173,0.59177,0.537357,0.638021,0.550316,0.12038
mp-3250061,NaLi2AcP2,Other lithium material,63,Caution,1,0.261955,0.311281,0.32336,0.506333,0.496801,0.806439,0.44274,0.27163
mp-2767265,Li(CoO2)4,LCO-family,41,Avoid / Benchmark,0,0.747772,0.706611,1.0,0.596865,0.129617,0.5685,0.427523,0.400531
mp-1020010,Li2Ca3N6,Other lithium material,53,Caution,0,0.180164,0.534202,0.486251,0.751183,0.484079,0.637199,0.32958,0.300511
mp-771909,Li4Mn2P4H3O16,LMO-family,84,Research Candidate,0,0.919679,0.658339,0.026053,0.603783,0.805482,0.565069,0.468762,0.413038
mp-1222509,Li4WO6,Other lithium material,50,Caution,0,0.484198,0.383792,0.798072,0.92346,0.468995,0.428339,0.574527,0.414361
mp-1174643,Li4MnCo2O7,LCO-family,43,Avoid / Benchmark,0,0.84899,0.837541,0.981794,0.558954,0.31098,0.577571,0.435353,0.622669
mp-1222443,Li4ZnCd3,Other lithium material,45,Caution,0,0.126315,0.55263,0.478037,0.684991,0.483751,0.619207,0.392091,0.293655
mp-3251414,LiLaCdP2,Other lithium material,53,Caution,1,0.266623,0.308632,0.323732,0.511084,0.496816,0.807864,0.437594,0.271976
mp-777348,Li2Mn3F8,Other lithium material,50,Caution,0,0.51884,0.26013,0.630366,0.633117,0.804909,0.999676,0.35145,0.938565
mp-3212862,LiMg2(Ni10P3)2,Other lithium material,59,Caution,1,0.023876,0.605453,0.455781,0.503184,0.493138,0.562252,0.704121,0.444521
mp-776078,LiFe2F5,Other lithium material,50,Caution,0,0.317901,0.22552,0.303008,0.576824,0.538677,0.950316,0.354879,0.599732
mp-1175091,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.851534,0.836517,0.98204,0.561697,0.311029,0.578167,0.433058,0.623233
mp-26685,LiNi(PO3)4,Other lithium material,49,Caution,0,0.619113,0.146833,0.64528,0.749492,0.481848,0.61752,0.620571,0.391264
mp-3322803,Li15Pt4,Other lithium material,61,Caution,1,0.010573,0.606935,0.464581,0.502915,0.498932,0.565335,0.682931,0.459787
mp-760209,LiVCr(P2O7)2,Other lithium material,57,Caution,0,0.624153,0.302234,0.043727,0.806137,0.336575,0.576043,0.512306,0.420291
mp-30959,LiHS,Li-S or sulfide-family,72,Research Candidate,0,0.42963,0.421861,0.358424,0.350567,0.555152,0.831717,0.344506,0.006251
mp-861915,LiDy2Ir,Other lithium material,61,Caution,1,0.016495,0.606132,0.459781,0.501372,0.496098,0.563032,0.695713,0.452551
mp-569115,Li2ZnGe,Other lithium material,61,Caution,1,0.110114,0.453316,0.486986,0.530797,0.497558,0.303752,0.139812,0.429392
mp-1177735,Li3Fe2(P2O7)2,LFP-family,96,Recommend,0,0.764067,0.463084,0.088671,0.656855,0.394958,0.599604,0.429612,0.158236
mp-3248043,LiTbInAu,Other lithium material,61,Caution,1,0.152913,0.377729,0.310644,0.339028,0.508896,0.755123,0.734386,0.430315
mp-1018009,Li2MgSi,Other lithium material,57,Caution,0,0.142647,0.381169,0.315574,0.3374,0.511558,0.757189,0.723536,0.436012
mp-1100664,Li9Mn2Co5O16,LCO-family,43,Avoid / Benchmark,0,0.851347,0.83667,0.982093,0.561689,0.311009,0.578251,0.432895,0.623071
mp-757973,LiP4WO12,Other lithium material,63,Caution,1,0.519134,0.208227,0.293364,0.629314,0.399801,0.574357,0.628421,0.277791
mp-3203403,Cs2LiTaO4,Other lithium material,61,Caution,1,0.534464,0.194913,0.293005,0.640372,0.399818,0.578227,0.613286,0.278099
mp-849659,Li5Mn4(P2O7)4,LMO-family,82,Research Candidate,0,0.910682,0.665297,0.031781,0.60567,0.808464,0.566354,0.459932,0.421845
mp-30759,LiMg2Tl,Other lithium material,53,Caution,0,0.0,0.50811,0.469789,0.3498,0.509645,0.249457,0.438657,0.586381
mp-1175411,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0.843399,0.999692,0.385868,0.615786,0.168517,0.537739,0.317703,0.658931
mp-776429,LiV4O5F7,Other lithium material,47,Caution,0,0.609846,0.273297,0.025363,0.826438,0.377667,0.70596,0.483527,0.740918
mp-768836,Li3Mn2P2(CO7)2,LMO-family,86,Research Candidate,0,0.918135,0.66231,0.027187,0.605776,0.805422,0.565644,0.467954,0.412888
mp-778817,Li4Mn3Nb3(TeO8)2,LMO-family,80,Research Candidate,0,0.926513,0.497007,0.62262,0.549772,0.947951,0.605601,0.584317,0.377079
mp-1222589,LiMgH14Cl3O7,Other lithium material,55,Caution,0,0.633101,0.254293,0.030792,0.77565,0.335934,0.573853,0.512003,0.41018
mp-1177448,Li4Cr(TeO4)3,Other lithium material,53,Caution,0,0.496496,0.381468,0.794858,0.931411,0.466057,0.429264,0.577066,0.406898
mp-1207274,LiGaIr,Other lithium material,61,Caution,1,0.108936,0.557869,0.474729,0.661854,0.483798,0.612224,0.41531,0.292554
mp-757992,Li3P2WO8,Other lithium material,53,Caution,0,0.630071,0.104593,0.633288,0.72375,0.481853,0.613189,0.625859,0.387193
mp-782720,LiTiV3O8,LTO-family,74,Research Candidate,0,0.765965,0.455771,0.08648,0.652099,0.395003,0.598561,0.431301,0.157877
mp-757127,LiSi3BiO8,Silicon-family,77,Research Candidate,0,0.774627,0.427218,0.078691,0.636609,0.395025,0.596074,0.433396,0.155426
mp-1111848,Cs2LiCeBr6,Other lithium material,61,Caution,1,0.15433,0.373143,0.307771,0.332354,0.509521,0.750602,0.74558,0.434793
mp-3248037,LiYb(HgPd2)2,Other lithium material,41,Caution,0,0.146956,0.546655,0.475357,0.701202,0.481036,0.621598,0.388367,0.288504
mp-3249854,LiSm2Si4Pd,Other lithium material,63,Caution,1,0.202411,0.527968,0.484085,0.770097,0.481311,0.640609,0.322741,0.295108
mp-1095425,LiEuSb,Other lithium material,61,Caution,1,0.168039,0.432878,0.49525,0.600457,0.498045,0.322084,0.075216,0.437733
mp-765352,Li3V3P8O29,Other lithium material,53,Caution,0,0.622457,0.149214,0.646862,0.756729,0.481943,0.618914,0.61624,0.392727
mp-531523,LiGa5O8,Other lithium material,55,Caution,0,0.508925,0.228049,0.303707,0.643381,0.40265,0.578787,0.61263,0.287075
mp-3258396,Li9Al3Pd4,Other lithium material,61,Caution,1,0.021483,0.604692,0.460789,0.508172,0.49607,0.565142,0.688775,0.452766
mp-3215948,LiMg2IO6,Other lithium material,61,Caution,1,0.514949,0.218888,0.296766,0.635556,0.399499,0.576816,0.623846,0.276282
mp-1211056,LiMoN2,Other lithium material,61,Caution,1,0.128105,0.551169,0.477524,0.685068,0.483946,0.618398,0.393656,0.295213
mp-1211187,Li5OsO6,Other lithium material,55,Caution,0,0.323619,0.50247,0.449448,0.764886,0.386805,0.371406,0.638558,0.299673
mp-3202069,LiY2BRh5,Other lithium material,61,Caution,1,0.164883,0.540443,0.47802,0.723045,0.481162,0.62746,0.367887,0.290907
mp-3251934,Li3Ac2LuGe3,Other lithium material,61,Caution,1,0.324462,0.305254,0.339184,0.600988,0.496888,0.832634,0.357402,0.279272
mp-774753,Li5GaO4,Other lithium material,53,Caution,0,0.508306,0.214108,0.298784,0.62871,0.402549,0.576139,0.618659,0.2844
mp-3251830,LiHoNi3Rh,Other lithium material,57,Caution,1,0.134749,0.551093,0.473736,0.686848,0.480905,0.617951,0.40142,0.286542
mp-3214803,Li12SbRuN8,Other lithium material,61,Caution,1,0.282441,0.318433,0.332237,0.547823,0.496672,0.818063,0.407486,0.274083
mp-3230964,Li3Y3InBi2,Other lithium material,61,Caution,1,0.120492,0.555098,0.470752,0.667138,0.481007,0.611739,0.42172,0.286096
mp-761572,Li2TiCoO4,LCO-family,43,Avoid / Benchmark,0,0.741974,0.588725,0.503309,0.293845,0.060739,0.706703,0.516905,0.268859
mp-3202473,LiHfAlIr,Other lithium material,61,Caution,1,0.030317,0.602565,0.456129,0.509388,0.493325,0.563268,0.699584,0.446414
mp-753864,Sr2Li2Nb4O13,Other lithium material,53,Caution,0,0.469606,0.254695,0.295147,0.595545,0.399982,0.561043,0.679739,0.279089
mp-3241213,KLi(SnPt)2,Other lithium material,61,Caution,1,0.133437,0.55111,0.473137,0.684158,0.48099,0.616798,0.404792,0.28705
mp-3203210,SrLi2(AgAs)2,Other lithium material,51,Caution,1,0.133027,0.55092,0.472767,0.682823,0.48106,0.616111,0.406693,0.287518
mp-504806,K2Li14Pb3O14,Other lithium material,51,Caution,1,0.488909,0.13944,0.309966,0.485804,0.413313,0.261233,0.375974,0.413424
mp-3291569,LiLuSiO4,Silicon-family,87,Research Candidate,1,0.678222,0.333665,0.324167,0.462358,0.455645,0.592056,0.561791,0.007968
mp-1307659,Li2Mn3GaO8,LMO-family,84,Research Candidate,0,0.915418,0.498233,0.626167,0.54362,0.950746,0.605932,0.578076,0.383424
mp-3239896,Li2CaCeSn2,Other lithium material,61,Caution,1,0.133698,0.550898,0.473062,0.684169,0.481019,0.61668,0.40502,0.287277
mp-1263751,LiFeSi3O8,Silicon-family,82,Research Candidate,0,0.778495,0.265563,0.674171,0.577175,0.537534,0.634933,0.554087,0.119376
mp-721236,Li10Sn(PS6)2,Li-S or sulfide-family,74,Research Candidate,0,0.580908,0.482982,0.110019,0.567476,0.492092,0.845902,0.181127,0.15153
mp-773891,LiCuPO4,Other lithium material,53,Caution,0,0.395791,0.479958,0.455646,0.847189,0.384166,0.392836,0.570297,0.29936
mp-1311406,Li4Mn3NbO8,LMO-family,80,Research Candidate,0,0.912357,0.656485,0.029401,0.600086,0.808351,0.565936,0.459908,0.420024
mp-3240183,Sr2LiRhN2,Other lithium material,61,Caution,1,0.196906,0.530093,0.483469,0.763934,0.481225,0.63917,0.328097,0.294029
mp-761527,LiMnPO4,LMO-family,86,Research Candidate,0,0.929957,0.457541,0.615349,0.52418,0.950913,0.602469,0.580294,0.381269
mp-14484,KNaLi2(SO4)2,Li-S or sulfide-family,78,Research Candidate,1,0.689497,0.232336,0.335504,0.343841,0.466105,0.287128,0.282928,0.134965
mp-3210339,Li3Zr(Ta2N3)4,Other lithium material,61,Caution,1,0.145181,0.545473,0.473427,0.69454,0.481413,0.618035,0.398113,0.291085
mp-1206187,Rb2LiRhCl6,Other lithium material,61,Caution,1,0.266594,0.303064,0.320899,0.503166,0.49713,0.804544,0.44591,0.273716
mp-3214656,LiP6(Pd10Pb)2,Other lithium material,53,Caution,1,0.024126,0.60525,0.45571,0.503195,0.493165,0.562139,0.704339,0.444738
mp-1020592,Sr4Li2Si4N8O,Silicon-family,87,Research Candidate,1,0.618283,0.287978,0.336029,0.288904,0.465612,0.270553,0.349052,0.129485
mp-569788,LiZnGe,Other lithium material,61,Caution,1,0.111732,0.557428,0.475635,0.666583,0.483703,0.614016,0.409845,0.2921
mp-768997,LiBi3O5,Other lithium material,51,Caution,0,0.499532,0.238404,0.305496,0.640892,0.402342,0.578874,0.615597,0.28484
mp-22439,Li2MoF6,Other lithium material,57,Caution,1,0.259787,0.156273,0.310548,0.385578,0.552482,0.622606,0.147896,0.734153
mp-1175919,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0.968894,0.767021,0.238332,0.441854,0.184118,0.728981,0.352763,0.642417
mp-756117,Li2TiTeO6,LTO-family,85,Research Candidate,1,0.678322,0.373395,0.339245,0.505449,0.455348,0.602751,0.536731,0.010794
mp-1175102,Li7Mn2(CoO4)3,LCO-family,43,Avoid / Benchmark,0,0.974127,0.613055,0.836905,0.392378,0.326653,0.76996,0.468131,0.607734
mp-18988,Li2MnO3,LMO-family,90,Research Candidate,1,0.896662,0.389061,0.636931,0.385102,0.967439,0.291619,0.314376,0.525842
mp-757138,Li2Sn(PO3)4,Other lithium material,53,Caution,0,0.629416,0.106469,0.633818,0.72474,0.481835,0.613424,0.625554,0.387213
mp-756221,K2LiFeO3,Other lithium material,56,Caution,0,0.505,0.238283,0.300905,0.639566,0.399471,0.576763,0.628044,0.277345
mp-1111835,Cs2LiSbBr6,Other lithium material,55,Caution,0,0.159182,0.348786,0.301176,0.317068,0.509239,0.74934,0.745744,0.430032
mp-3266786,RbLi6SbO6,Other lithium material,61,Caution,1,0.459925,0.228364,0.284417,0.556739,0.399391,0.554874,0.696354,0.269851
mp-850103,Li4V5(FeO6)2,Other lithium material,54,Caution,0,0.624674,0.139734,0.644446,0.751455,0.481812,0.61871,0.615462,0.390749
mp-540945,Na2Li3GaO4,Other lithium material,61,Caution,1,0.501769,0.1174,0.30563,0.483549,0.413376,0.261776,0.369537,0.412664
mp-767707,Li2Fe5Si5O16,Silicon-family,80,Research Candidate,0,0.770846,0.438133,0.081773,0.642394,0.394924,0.597426,0.431656,0.155583
mp-13474,LiErGe,Other lithium material,61,Caution,1,0.098191,0.45647,0.484309,0.513822,0.497686,0.298231,0.157633,0.429328
mp-3265963,Li2La3Al7,Other lithium material,61,Caution,1,0.123964,0.552971,0.477248,0.680938,0.483837,0.617651,0.396814,0.294084
mp-765316,Li3Ni2(CO3)4,Carbon-family,81,Recommend,0,0.6373,0.693414,0.235886,0.828624,0.379017,0.40954,0.391582,0.171626
mp-1176315,Li9Mn2Co5O16,LCO-family,44,Avoid / Benchmark,0,0.978875,0.603932,0.835088,0.390889,0.326624,0.770295,0.465321,0.606914
mp-1174095,Li5Mn(CoO4)2,LCO-family,44,Avoid / Benchmark,0,0.852537,0.836225,0.98224,0.563057,0.311024,0.578586,0.431675,0.623281
mp-1105393,Li7(Eu2Bi3)2,Other lithium material,61,Caution,1,0.279543,0.330836,0.836243,0.698313,0.57997,0.362359,0.068831,0.546421
mp-28549,Li8SiO6,Silicon-family,87,Research Candidate,1,0.581473,0.275716,0.33221,0.234172,0.471724,0.257961,0.374035,0.142548
mp-862316,LiBePt2,Other lithium material,51,Caution,1,0.016965,0.605749,0.459646,0.501392,0.496149,0.56282,0.696123,0.452959
mp-753522,Li4Mn(OF)2,LMO-family,75,Research Candidate,0,0.914742,0.447097,0.597646,0.553068,0.988974,0.732544,0.561069,0.694757
mp-860889,Li2MnSn(PO4)2,LMO-family,82,Research Candidate,0,0.934569,0.463396,0.612881,0.528203,0.947956,0.601849,0.589501,0.373767
mp-3273108,LiAlCr2O8,Other lithium material,61,Caution,1,0.623379,0.128869,0.640361,0.738673,0.481737,0.616252,0.621405,0.388598
mp-757642,LiMnPO4,LMO-family,82,Research Candidate,0,0.925091,0.465962,0.616996,0.525059,0.950898,0.602223,0.582842,0.381635
mp-3251892,Li2La4As3Ir,Other lithium material,51,Caution,1,0.136564,0.548559,0.47224,0.684292,0.481331,0.615384,0.407527,0.289773
mp-756800,Li3Cr(CuO2)4,Other lithium material,53,Caution,0,0.49011,0.384312,0.794494,0.92521,0.465875,0.428223,0.581651,0.405052
mp-27920,Li8CoO6,LCO-family,45,Avoid / Benchmark,0,0.684708,0.492425,0.508541,0.088845,0.077026,0.380601,0.295047,0.404987
mp-3280177,Sr2LiCd21,Other lithium material,51,Caution,1,0.29172,0.432381,0.827473,0.8497,0.565953,0.677887,0.32211,0.408831
mp-1177522,Li3V2(CO3)4,Carbon-family,85,Recommend,0,0.77195,0.300705,0.685596,0.604579,0.537263,0.641464,0.541316,0.120992
mp-3250343,Li(La4Pt3)2,Other lithium material,61,Caution,1,0.136339,0.547607,0.478089,0.693324,0.484157,0.619913,0.387297,0.29743
mp-3251977,CsLiCeO3,Other lithium material,61,Caution,1,0.512929,0.228554,0.298507,0.639267,0.399935,0.575121,0.629595,0.280697
mp-1177918,Li2Mn3(BO3)3,LMO-family,80,Research Candidate,0,0.910129,0.665999,0.032004,0.605836,0.808414,0.566592,0.459498,0.421474
mp-753998,Li2Mn3(FeO4)3,LMO-family,83,Research Candidate,0,0.907079,0.667204,0.032374,0.604271,0.808098,0.567582,0.457757,0.418782
mp-1211176,Li6AsS5I,Li-S or sulfide-family,62,Research Candidate,0,0.584829,0.331803,0.709229,0.518788,0.63462,0.886947,0.296874,0.11699
mp-3212054,Na2Li4(ReH9)3,Other lithium material,61,Caution,1,0.338949,0.245518,0.322804,0.565211,0.496562,0.828273,0.360487,0.270778
mp-1190809,Li8TeN2,Other lithium material,61,Caution,1,0.271014,0.191905,0.338881,0.383273,0.513374,0.503199,0.142008,0.41523
mp-26963,LiVPO5,Other lithium material,63,Caution,1,0.495446,0.140999,0.311441,0.49545,0.413691,0.261999,0.372425,0.417395
mp-768218,Li2TmPCO7,Carbon-family,87,Recommend,0,0.79502,0.238904,0.663532,0.567148,0.534563,0.632658,0.562057,0.109035
mp-1177360,Li4Mn3V3(FeO8)2,LMO-family,83,Research Candidate,0,0.919969,0.654361,0.025015,0.600953,0.805365,0.565109,0.468266,0.411641
mp-3171015,LiLa2CdBi4,Other lithium material,51,Caution,1,0.160846,0.541632,0.477226,0.717604,0.481179,0.625793,0.373396,0.290694
mp-3244220,LiLa6(YPt3)2,Other lithium material,61,Caution,1,0.144293,0.54646,0.473925,0.695161,0.481259,0.618873,0.396207,0.2899
mp-3231483,Li2Tm3MgPb3,Other lithium material,51,Caution,1,0.201384,0.528807,0.48438,0.770053,0.481199,0.641074,0.321843,0.294214
mp-3202492,LiMn2GaSe4,Other lithium material,64,Caution,1,0.374684,0.437726,0.313422,0.493558,0.680889,0.825221,0.413432,0.501621
mp-7791,Li2GeF6,Other lithium material,57,Caution,1,0.273716,0.105327,0.296455,0.356109,0.552426,0.618116,0.152161,0.728845
mp-1303223,Li3TiNi3O8,LTO-family,73,Research Candidate,0,0.765383,0.302686,0.684673,0.596685,0.537157,0.639654,0.547906,0.119601
mp-20046,LiCoAsO4,LCO-family,35,Avoid / Benchmark,0,0.759634,0.465681,0.514326,0.172052,0.07427,0.403119,0.222885,0.403555
mp-3203744,Li3(CrTe2)4,Other lithium material,61,Caution,1,0.293851,0.430642,0.826861,0.849791,0.566185,0.676924,0.323974,0.410686
mp-758222,LiFePO4,LFP-family,94,Recommend,0,0.683053,0.357609,0.335022,0.497052,0.455322,0.601605,0.5373,0.009131
mp-30763,LiPd2Pb,Other lithium material,51,Caution,1,0.001419,0.506952,0.469382,0.349861,0.509799,0.248815,0.439898,0.587617
mp-3230098,LiPr3Pt2Pb3,Other lithium material,51,Caution,1,0.121118,0.554587,0.470573,0.667165,0.481075,0.611456,0.422267,0.286641
mp-1045401,Li(MnS2)2,Li-S or sulfide-family,81,Research Candidate,1,0.258413,0.886949,0.482776,0.304077,0.735858,0.593538,0.625383,0.411412
mp-861176,Li2FePO5,LFP-family,94,Recommend,0,0.77196,0.286001,0.680076,0.588829,0.537356,0.637646,0.550211,0.119813
mp-11582,LiGaSe2,Other lithium material,61,Caution,1,0.313342,0.178408,0.345546,0.43594,0.513688,0.517185,0.093361,0.421185
mp-2647033,Li2H2C6N9Cl,Carbon-family,95,Recommend,1,0.587134,0.47892,0.105247,0.565952,0.488834,0.845842,0.187661,0.140589
mp-3202072,LiMg(WN2)2,Other lithium material,61,Caution,1,0.134902,0.549915,0.472717,0.684221,0.48115,0.616136,0.406073,0.288325
mp-1190045,Li(SeO3)2,Other lithium material,46,Caution,0,0.468652,0.286311,0.809028,0.775222,0.48236,0.116517,0.312652,0.546955
mp-775328,Li2TiNi3O8,LTO-family,73,Research Candidate,0,0.6778,0.394824,0.347405,0.528263,0.455113,0.608755,0.522738,0.011665
mp-755329,Li3Fe(OF)2,Other lithium material,50,Caution,0,0.619646,0.088849,0.614916,0.754539,0.519974,0.743853,0.603449,0.701067
mp-773042,Li5V3P8O29,Other lithium material,55,Caution,0,0.489375,0.542764,0.19742,0.98291,0.323883,0.386632,0.467117,0.44513
